generation_id,plant_id,generation_date,generated_energy_kwh,expected_energy_kwh,availability_rate,measurement_status,source_updated_at,extracted_at,batch_id
GEN-PLANT-001-2026-05-18,PLANT-001,2026-05-18,5366.2,6380,0.9442,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-18,PLANT-002,2026-05-18,8325.39,9240,0.9708,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-18,PLANT-003,2026-05-18,3536.25,4312,0.9111,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-18,PLANT-004,2026-05-18,9632.56,10850,0.9625,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-18,PLANT-005,2026-05-18,17023,19840,0.9711,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-18,PLANT-006,2026-05-18,5616.98,5544,0.9763,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-18,PLANT-007,2026-05-18,7270.84,8272,0.9196,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-18,PLANT-008,2026-05-18,1961.08,2200,0.9113,FINAL,2026-05-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-19,PLANT-001,2026-05-19,5348.74,6380,0.9347,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-19,PLANT-002,2026-05-19,9166.6,9240,0.979,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-19,PLANT-003,2026-05-19,4319.72,4312,0.9832,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-19,PLANT-004,2026-05-19,9727.66,10850,0.9366,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-19,PLANT-005,2026-05-19,20270.23,19840,0.9793,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-19,PLANT-006,2026-05-19,4731.16,5544,0.912,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-19,PLANT-007,2026-05-19,7412.6,8272,0.9844,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-19,PLANT-008,2026-05-19,2027.91,2200,0.9103,FINAL,2026-05-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-20,PLANT-001,2026-05-20,6424.42,6380,0.9748,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-20,PLANT-002,2026-05-20,8771.76,9240,0.9664,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-20,PLANT-003,2026-05-20,3904.12,4312,0.954,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-20,PLANT-004,2026-05-20,9714.52,10850,0.9879,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-20,PLANT-005,2026-05-20,17256.65,19840,0.96,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-20,PLANT-006,2026-05-20,5149.36,5544,0.9517,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-20,PLANT-007,2026-05-20,7208.71,8272,0.9885,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-20,PLANT-008,2026-05-20,2121.54,2200,0.932,FINAL,2026-05-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-21,PLANT-001,2026-05-21,5442.32,6380,0.9126,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-21,PLANT-002,2026-05-21,8781.42,9240,0.9778,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-21,PLANT-003,2026-05-21,4211.99,4312,0.9794,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-21,PLANT-004,2026-05-21,10845.08,10850,0.9932,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-21,PLANT-005,2026-05-21,18676.61,19840,0.9724,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-21,PLANT-006,2026-05-21,4781.26,5544,0.9471,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-21,PLANT-007,2026-05-21,8555.46,8272,0.9937,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-21,PLANT-008,2026-05-21,2020.82,2200,0.9284,FINAL,2026-05-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-22,PLANT-001,2026-05-22,5874.79,6380,0.9117,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-22,PLANT-002,2026-05-22,8500.87,9240,0.9327,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-22,PLANT-003,2026-05-22,3773.28,4312,0.9669,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-22,PLANT-004,2026-05-22,10921.77,10850,0.983,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-22,PLANT-005,2026-05-22,19762.33,19840,0.9436,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-22,PLANT-006,2026-05-22,5665.62,5544,0.9716,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-22,PLANT-007,2026-05-22,7554.89,8272,0.9703,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-22,PLANT-008,2026-05-22,1838.7,2200,0.9419,FINAL,2026-05-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-23,PLANT-001,2026-05-23,6059.14,6380,0.9236,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-23,PLANT-002,2026-05-23,7826.61,9240,0.9599,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-23,PLANT-003,2026-05-23,3973.88,4312,0.9898,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-23,PLANT-004,2026-05-23,9499.02,10850,0.9625,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-23,PLANT-005,2026-05-23,17314.84,19840,0.9272,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-23,PLANT-006,2026-05-23,5450.29,5544,0.9503,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-23,PLANT-007,2026-05-23,6961.84,8272,0.9412,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-23,PLANT-008,2026-05-23,1946.95,2200,0.949,FINAL,2026-05-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-24,PLANT-001,2026-05-24,5745.23,6380,0.9478,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-24,PLANT-002,2026-05-24,7470.88,9240,0.913,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-24,PLANT-003,2026-05-24,4299.7,4312,0.9543,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-24,PLANT-004,2026-05-24,10572.37,10850,0.9927,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-24,PLANT-005,2026-05-24,20048.13,19840,0.9908,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-24,PLANT-006,2026-05-24,4966.95,5544,0.9479,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-24,PLANT-007,2026-05-24,7293.8,8272,0.9618,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-24,PLANT-008,2026-05-24,2132.66,2200,0.9558,FINAL,2026-05-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-25,PLANT-001,2026-05-25,6079.97,6380,0.9876,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-25,PLANT-002,2026-05-25,8645.85,9240,0.9937,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-25,PLANT-003,2026-05-25,3897.52,4312,0.9326,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-25,PLANT-004,2026-05-25,9055.49,10850,0.9182,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-25,PLANT-005,2026-05-25,17563.98,19840,0.9874,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-25,PLANT-006,2026-05-25,5202.27,5544,0.9312,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-25,PLANT-007,2026-05-25,7429.06,8272,0.9784,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-25,PLANT-008,2026-05-25,2207.57,2200,0.9475,FINAL,2026-05-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-26,PLANT-001,2026-05-26,5562.84,6380,0.9647,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-26,PLANT-002,2026-05-26,8737.26,9240,0.9204,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-26,PLANT-003,2026-05-26,3736.08,4312,0.9392,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-26,PLANT-004,2026-05-26,9847.76,10850,0.9203,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-26,PLANT-005,2026-05-26,18019.99,19840,0.9517,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-26,PLANT-006,2026-05-26,5157.73,5544,0.9762,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-26,PLANT-007,2026-05-26,8641.15,8272,0.9855,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-26,PLANT-008,2026-05-26,2168.22,2200,0.9804,FINAL,2026-05-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-27,PLANT-001,2026-05-27,6510.03,6380,0.9684,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-27,PLANT-002,2026-05-27,8288.64,9240,0.9619,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-27,PLANT-003,2026-05-27,4130.9,4312,0.9679,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-27,PLANT-004,2026-05-27,10480.89,10850,0.9602,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-27,PLANT-005,2026-05-27,19090.4,19840,0.922,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-27,PLANT-006,2026-05-27,5377.52,5544,0.9526,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-27,PLANT-007,2026-05-27,7458.75,8272,0.9635,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-27,PLANT-008,2026-05-27,2208.6,2200,0.9638,FINAL,2026-05-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-28,PLANT-001,2026-05-28,6172.68,6380,0.9632,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-28,PLANT-002,2026-05-28,8263.47,9240,0.9486,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-28,PLANT-003,2026-05-28,4128.45,4312,0.9293,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-28,PLANT-004,2026-05-28,10583.26,10850,0.9551,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-28,PLANT-005,2026-05-28,17322.24,19840,0.9695,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-28,PLANT-006,2026-05-28,4923.69,5544,0.9813,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-28,PLANT-007,2026-05-28,7441.79,8272,0.9862,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-28,PLANT-008,2026-05-28,1859.75,2200,0.953,FINAL,2026-05-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-29,PLANT-001,2026-05-29,6333.18,6380,0.9929,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-29,PLANT-002,2026-05-29,8414.5,9240,0.9536,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-29,PLANT-003,2026-05-29,3754.34,4312,0.9579,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-29,PLANT-004,2026-05-29,9253.05,10850,0.9231,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-29,PLANT-005,2026-05-29,16611.04,19840,0.931,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-29,PLANT-006,2026-05-29,4729.43,5544,0.929,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-29,PLANT-007,2026-05-29,7731.54,8272,0.9323,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-29,PLANT-008,2026-05-29,1922.75,2200,0.9503,FINAL,2026-05-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-30,PLANT-001,2026-05-30,6241.07,6380,0.9514,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-30,PLANT-002,2026-05-30,8048.52,9240,0.9175,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-30,PLANT-003,2026-05-30,4013.23,4312,0.9369,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-30,PLANT-004,2026-05-30,9863.12,10850,0.9831,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-30,PLANT-005,2026-05-30,17288.7,19840,0.9827,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-30,PLANT-006,2026-05-30,5402.11,5544,0.9681,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-30,PLANT-007,2026-05-30,6975.47,8272,0.9109,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-30,PLANT-008,2026-05-30,1936.17,2200,0.949,FINAL,2026-05-31T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-31,PLANT-001,2026-05-31,6023.48,6380,0.9764,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-31,PLANT-002,2026-05-31,8641.33,9240,0.9122,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-31,PLANT-003,2026-05-31,4263.38,4312,0.9827,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-31,PLANT-004,2026-05-31,8769.93,10850,0.9102,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-31,PLANT-005,2026-05-31,17532.15,19840,0.9784,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-31,PLANT-006,2026-05-31,5259.22,5544,0.9738,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-31,PLANT-007,2026-05-31,7984.41,8272,0.9475,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-31,PLANT-008,2026-05-31,2199.56,2200,0.9858,FINAL,2026-06-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-01,PLANT-001,2026-06-01,5901.07,6380,0.9647,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-01,PLANT-002,2026-06-01,8841.66,9240,0.9113,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-01,PLANT-003,2026-06-01,3673.79,4312,0.9377,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-01,PLANT-004,2026-06-01,10360.36,10850,0.9415,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-01,PLANT-005,2026-06-01,19188.29,19840,0.9764,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-01,PLANT-006,2026-06-01,5183.63,5544,0.9803,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-01,PLANT-007,2026-06-01,7193.38,8272,0.9687,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-01,PLANT-008,2026-06-01,1906.82,2200,0.9564,FINAL,2026-06-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-02,PLANT-001,2026-06-02,5912.22,6380,0.9594,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-02,PLANT-002,2026-06-02,8769.52,9240,0.93,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-02,PLANT-003,2026-06-02,4167.02,4312,0.9902,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-02,PLANT-004,2026-06-02,9799.54,10850,0.9527,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-02,PLANT-005,2026-06-02,17705.92,19840,0.9468,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-02,PLANT-006,2026-06-02,5040.32,5544,0.9635,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-02,PLANT-007,2026-06-02,7524.1,8272,0.942,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-02,PLANT-008,2026-06-02,1976.31,2200,0.9473,FINAL,2026-06-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-03,PLANT-001,2026-06-03,5749.87,6380,0.9753,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-03,PLANT-002,2026-06-03,8330.23,9240,0.9785,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-03,PLANT-003,2026-06-03,4301.95,4312,0.9563,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-03,PLANT-004,2026-06-03,10864.04,10850,0.9601,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-03,PLANT-005,2026-06-03,19140.89,19840,0.9518,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-03,PLANT-006,2026-06-03,4918.33,5544,0.9605,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-03,PLANT-007,2026-06-03,7395.57,8272,0.9893,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-03,PLANT-008,2026-06-03,1872.19,2200,0.9637,FINAL,2026-06-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-04,PLANT-001,2026-06-04,5662.28,6380,0.9919,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-04,PLANT-002,2026-06-04,9284.28,9240,0.9608,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-04,PLANT-003,2026-06-04,3668.75,4312,0.9663,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-04,PLANT-004,2026-06-04,9069.53,10850,0.9325,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-04,PLANT-005,2026-06-04,17603.21,19840,0.9495,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-04,PLANT-006,2026-06-04,4844.67,5544,0.9188,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-04,PLANT-007,2026-06-04,8340.13,8272,0.9666,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-04,PLANT-008,2026-06-04,1843.03,2200,0.9121,FINAL,2026-06-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-05,PLANT-001,2026-06-05,5713,6380,0.9834,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-05,PLANT-002,2026-06-05,9484.93,9240,0.9688,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-05,PLANT-003,2026-06-05,4194.85,4312,0.9237,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-05,PLANT-004,2026-06-05,9098.7,10850,0.9385,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-06-05,PLANT-005,2026-06-05,19383.66,19840,0.9794,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-06-05,PLANT-006,2026-06-05,5307.13,5544,0.9181,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-06-05,PLANT-007,2026-06-05,6791.46,8272,0.9249,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-06-05,PLANT-008,2026-06-05,1919.37,2200,0.935,FINAL,2026-06-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-06-06,PLANT-001,2026-06-06,5877.54,6380,0.9618,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-06-06,PLANT-002,2026-06-06,8947.78,9240,0.9597,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-06-06,PLANT-003,2026-06-06,3714.04,4312,0.9577,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-06-06,PLANT-004,2026-06-06,10318.4,10850,0.958,FINAL,2026-06-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
