invoice_id,contract_id,reference_month,issue_date,due_date,energy_consumed_kwh,energy_compensated_kwh,gross_amount_brl,discount_amount_brl,net_amount_brl,status,paid_at,source_updated_at,extracted_at,batch_id
INV-000484,CONTRACT-000034,2026-06-01,2026-07-03,2026-07-13,898.5,737.93,899.59,109.75,789.84,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000485,CONTRACT-000035,2026-06-01,2026-07-03,2026-07-13,466.36,394.06,493.38,72.13,421.25,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000486,CONTRACT-000036,2026-06-01,2026-07-03,2026-07-13,1038.29,952.56,1030.99,200.94,830.05,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000487,CONTRACT-000037,2026-06-01,2026-07-03,2026-07-13,921.9,606.61,921.59,182.47,739.12,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000488,CONTRACT-000038,2026-06-01,2026-07-03,2026-07-13,606.47,495.47,625.08,88.89,536.19,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000489,CONTRACT-000039,2026-06-01,2026-07-03,2026-07-13,310.16,207.68,346.55,44.53,302.02,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000490,CONTRACT-000040,2026-06-01,2026-07-03,2026-07-13,461.81,391.65,489.1,94.54,394.56,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000491,CONTRACT-000041,2026-06-01,2026-07-03,2026-07-13,823.34,639.51,828.94,134.29,694.65,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000492,CONTRACT-000042,2026-06-01,2026-07-03,2026-07-13,638.94,509.54,655.6,118.07,537.53,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000493,CONTRACT-000043,2026-06-01,2026-07-03,2026-07-13,889.02,658.71,890.68,167.45,723.23,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000494,CONTRACT-000044,2026-06-01,2026-07-03,2026-07-13,637.13,467.55,653.9,109.66,544.24,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000495,CONTRACT-000045,2026-06-01,2026-07-03,2026-07-13,1295.21,902.44,1272.5,204.36,1068.14,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000496,CONTRACT-000046,2026-06-01,2026-07-03,2026-07-13,1149.41,781.85,1135.45,211.53,923.92,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000497,CONTRACT-000047,2026-06-01,2026-07-03,2026-07-13,966.65,961.1,963.65,129.32,834.33,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000498,CONTRACT-000048,2026-06-01,2026-07-03,2026-07-13,534.51,502.17,557.44,81.27,476.17,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000499,CONTRACT-000049,2026-06-01,2026-07-03,2026-07-13,488.59,377.23,514.27,58.32,455.95,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000500,CONTRACT-000050,2026-06-01,2026-07-03,2026-07-13,723.08,555.39,734.7,140.18,594.52,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000501,CONTRACT-000051,2026-06-01,2026-07-03,2026-07-13,937.51,805.99,936.26,97.46,838.8,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000502,CONTRACT-000052,2026-06-01,2026-07-03,2026-07-13,470.09,428.46,496.88,51.33,445.55,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000503,CONTRACT-000053,2026-06-01,2026-07-03,2026-07-13,1282.99,841.82,1261.01,216.39,1044.62,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000504,CONTRACT-000054,2026-06-01,2026-07-03,2026-07-13,358.81,281.84,392.28,52.6,339.68,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000505,CONTRACT-000055,2026-06-01,2026-07-03,2026-07-13,284.55,212.26,322.48,62.69,259.79,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000506,CONTRACT-000056,2026-06-01,2026-07-03,2026-07-13,888.56,581.56,890.25,162.47,727.78,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000507,CONTRACT-000057,2026-06-01,2026-07-03,2026-07-13,230.62,205.99,271.78,51.09,220.69,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000508,CONTRACT-000058,2026-06-01,2026-07-03,2026-07-13,949.86,715.68,947.87,151.47,796.4,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000509,CONTRACT-000059,2026-06-01,2026-07-03,2026-07-13,1341.35,899.39,1315.87,185.8,1130.07,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000510,CONTRACT-000060,2026-06-01,2026-07-03,2026-07-13,1121.5,950.08,1109.21,138.87,970.34,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000511,CONTRACT-000061,2026-06-01,2026-07-03,2026-07-13,1104.65,893.31,1093.37,130,963.37,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000512,CONTRACT-000062,2026-06-01,2026-07-03,2026-07-13,944.69,749.48,943.01,187.56,755.45,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000513,CONTRACT-000063,2026-06-01,2026-07-03,2026-07-13,503.87,477.53,528.64,71.58,457.06,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000514,CONTRACT-000064,2026-06-01,2026-07-03,2026-07-13,488.19,375.84,513.9,75.85,438.05,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000515,CONTRACT-000065,2026-06-01,2026-07-03,2026-07-13,639.91,485.78,656.52,117.52,539,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000516,CONTRACT-000066,2026-06-01,2026-07-03,2026-07-13,371.29,254.27,404.01,44.16,359.85,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000517,CONTRACT-000067,2026-06-01,2026-07-03,2026-07-13,812.4,686.92,818.66,130.74,687.92,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000518,CONTRACT-000068,2026-06-01,2026-07-03,2026-07-13,527.8,492.55,551.13,69.55,481.58,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000519,CONTRACT-000069,2026-06-01,2026-07-03,2026-07-13,352.19,266.5,386.06,46.29,339.77,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000520,CONTRACT-000070,2026-06-01,2026-07-03,2026-07-13,817.37,636.21,823.33,91.06,732.27,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000521,CONTRACT-000071,2026-06-01,2026-07-03,2026-07-13,857.36,764.38,860.92,109.94,750.98,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000522,CONTRACT-000072,2026-06-01,2026-07-03,2026-07-13,274.1,255.9,312.65,54.53,258.12,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000523,CONTRACT-000073,2026-06-01,2026-07-03,2026-07-13,981.19,754.69,977.32,134.38,842.94,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000524,CONTRACT-000074,2026-06-01,2026-07-03,2026-07-13,438.51,321.18,467.2,71.81,395.39,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000525,CONTRACT-000075,2026-06-01,2026-07-03,2026-07-13,1037.32,707.24,1030.08,171.3,858.78,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000526,CONTRACT-000076,2026-06-01,2026-07-03,2026-07-13,528.25,360.59,551.55,72.31,479.24,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000527,CONTRACT-000077,2026-06-01,2026-07-03,2026-07-13,802.01,739.03,808.89,133.22,675.67,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000528,CONTRACT-000078,2026-06-01,2026-07-03,2026-07-13,558.67,504.23,580.15,85.28,494.87,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000529,CONTRACT-000079,2026-06-01,2026-07-03,2026-07-13,660.54,532.52,675.91,129.23,546.68,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000530,CONTRACT-000080,2026-06-01,2026-07-03,2026-07-13,683.47,480.3,697.46,132.31,565.15,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000531,CONTRACT-000081,2026-06-01,2026-07-03,2026-07-13,626.34,460.9,643.76,96.95,546.81,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000532,CONTRACT-000082,2026-06-01,2026-07-03,2026-07-13,654.66,463.44,670.38,110.81,559.57,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000533,CONTRACT-000083,2026-06-01,2026-07-03,2026-07-13,654.42,500.03,670.15,78.74,591.41,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000534,CONTRACT-000084,2026-06-01,2026-07-03,2026-07-13,1037.61,846.57,1030.35,186.91,843.44,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000535,CONTRACT-000085,2026-06-01,2026-07-03,2026-07-13,740.18,563.25,750.77,108.79,641.98,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000536,CONTRACT-000086,2026-06-01,2026-07-03,2026-07-13,1230.93,1046.01,1212.07,156.6,1055.47,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000537,CONTRACT-000087,2026-06-01,2026-07-03,2026-07-13,714.31,508.18,726.45,73.95,652.5,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000538,CONTRACT-000088,2026-06-01,2026-07-03,2026-07-13,784,533.02,791.96,88.54,703.42,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000539,CONTRACT-000089,2026-06-01,2026-07-03,2026-07-13,943.47,875.45,941.86,113.21,828.65,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000540,CONTRACT-000090,2026-06-01,2026-07-03,2026-07-13,779.03,590.09,787.29,139.35,647.94,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000541,CONTRACT-000091,2026-06-01,2026-07-03,2026-07-13,677.01,677.01,691.39,98.94,592.45,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000542,CONTRACT-000092,2026-06-01,2026-07-03,2026-07-13,515.39,486.19,539.47,58.75,480.72,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000543,CONTRACT-000093,2026-06-01,2026-07-03,2026-07-13,691.59,635.39,705.09,121.63,583.46,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000544,CONTRACT-000094,2026-06-01,2026-07-03,2026-07-13,787.59,653.92,795.33,87.25,708.08,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000545,CONTRACT-000095,2026-06-01,2026-07-03,2026-07-13,1240.56,963.12,1221.13,204.91,1016.22,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000546,CONTRACT-000096,2026-06-01,2026-07-03,2026-07-13,390.97,295.37,422.51,52.94,369.57,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000547,CONTRACT-000097,2026-06-01,2026-07-03,2026-07-13,696.42,696.42,709.63,130.57,579.06,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000548,CONTRACT-000098,2026-06-01,2026-07-03,2026-07-13,676.35,593.29,690.77,97.47,593.3,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000549,CONTRACT-000099,2026-06-01,2026-07-03,2026-07-13,480.19,418.53,506.38,78.13,428.25,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000550,CONTRACT-000100,2026-06-01,2026-07-03,2026-07-13,461.53,461.53,488.84,79,409.84,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000551,CONTRACT-000101,2026-06-01,2026-07-03,2026-07-13,290.86,215.58,328.41,39.8,288.61,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000552,CONTRACT-000102,2026-06-01,2026-07-03,2026-07-13,481.28,410,507.4,63.07,444.33,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000553,CONTRACT-000103,2026-06-01,2026-07-03,2026-07-13,614.92,563.74,633.02,124.2,508.82,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000554,CONTRACT-000104,2026-06-01,2026-07-03,2026-07-13,552.53,406.36,574.38,70.25,504.13,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000555,CONTRACT-000105,2026-06-01,2026-07-03,2026-07-13,712.22,708.77,724.49,109.98,614.51,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000556,CONTRACT-000106,2026-06-01,2026-07-03,2026-07-13,538.2,454.37,560.91,74.66,486.25,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000557,CONTRACT-000107,2026-06-01,2026-07-03,2026-07-13,616.5,549.24,634.51,105.52,528.99,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000558,CONTRACT-000108,2026-06-01,2026-07-03,2026-07-13,1353.34,972.16,1327.14,248.57,1078.57,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000559,CONTRACT-000109,2026-06-01,2026-07-03,2026-07-13,486.87,417.42,512.66,65.77,446.89,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000560,CONTRACT-000110,2026-06-01,2026-07-03,2026-07-13,254.87,195.91,294.58,34.52,260.06,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000561,CONTRACT-000111,2026-06-01,2026-07-03,2026-07-13,852.49,550.4,856.34,149.69,706.65,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000562,CONTRACT-000112,2026-06-01,2026-07-03,2026-07-13,210.16,207.26,252.55,48.49,204.06,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000563,CONTRACT-000113,2026-06-01,2026-07-03,2026-07-13,396.57,311.12,427.78,51.33,376.45,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000564,CONTRACT-000114,2026-06-01,2026-07-03,2026-07-13,255.37,180.14,295.05,35.76,259.29,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000565,CONTRACT-000115,2026-06-01,2026-07-03,2026-07-13,883.88,722.84,885.85,168.84,717.01,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000566,CONTRACT-000116,2026-06-01,2026-07-03,2026-07-13,927.96,681.92,927.28,99.22,828.06,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000567,CONTRACT-000117,2026-06-01,2026-07-03,2026-07-13,301.29,231.44,338.21,49.62,288.59,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000568,CONTRACT-000118,2026-06-01,2026-07-03,2026-07-13,961.63,961.63,958.93,126.39,832.54,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000569,CONTRACT-000119,2026-06-01,2026-07-03,2026-07-13,226.01,226.01,267.45,53.06,214.39,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000570,CONTRACT-000120,2026-06-01,2026-07-03,2026-07-13,872.75,646.98,875.38,103.64,771.74,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000571,CONTRACT-000121,2026-06-01,2026-07-03,2026-07-13,649.04,580.28,665.1,73.83,591.27,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000572,CONTRACT-000122,2026-06-01,2026-07-03,2026-07-13,1156.93,824.84,1142.51,189.43,953.08,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000573,CONTRACT-000123,2026-06-01,2026-07-03,2026-07-13,357.23,290.71,390.8,68.7,322.1,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000574,CONTRACT-000124,2026-06-01,2026-07-03,2026-07-13,813.93,687.87,820.09,82.99,737.1,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000575,CONTRACT-000125,2026-06-01,2026-07-03,2026-07-13,225.59,201.14,267.05,50.39,216.66,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000576,CONTRACT-000126,2026-06-01,2026-07-03,2026-07-13,1055.6,724.09,1047.26,149.34,897.92,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000577,CONTRACT-000127,2026-06-01,2026-07-03,2026-07-13,685.19,607.01,699.08,74.8,624.28,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000578,CONTRACT-000128,2026-06-01,2026-07-03,2026-07-13,597.04,526.68,616.22,123.18,493.04,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000579,CONTRACT-000129,2026-06-01,2026-07-03,2026-07-13,735.46,537.61,746.33,143.07,603.26,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000580,CONTRACT-000130,2026-06-01,2026-07-03,2026-07-13,330.69,269.75,365.85,41.71,324.14,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000581,CONTRACT-000131,2026-06-01,2026-07-03,2026-07-13,893.69,883.35,895.07,114.03,781.04,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000582,CONTRACT-000132,2026-06-01,2026-07-03,2026-07-13,1047.06,770.81,1039.24,174.9,864.34,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000583,CONTRACT-000133,2026-06-01,2026-07-03,2026-07-13,796.77,637.86,803.96,101.38,702.58,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000584,CONTRACT-000134,2026-06-01,2026-07-03,2026-07-13,1095.07,955.7,1084.37,117,967.37,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000585,CONTRACT-000135,2026-06-01,2026-07-03,2026-07-13,329.8,235.91,365.01,72.16,292.85,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000586,CONTRACT-000136,2026-06-01,2026-07-03,2026-07-13,1001.98,837.42,996.86,126,870.86,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000587,CONTRACT-000137,2026-06-01,2026-07-03,2026-07-13,1171.94,845.63,1156.62,122.37,1034.25,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000588,CONTRACT-000138,2026-06-01,2026-07-03,2026-07-13,343.61,275.43,377.99,56.85,321.14,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000589,CONTRACT-000139,2026-06-01,2026-07-03,2026-07-13,319.4,220.68,355.24,59.29,295.95,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000590,CONTRACT-000140,2026-06-01,2026-07-03,2026-07-13,555.74,376.09,577.4,73.73,503.67,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000591,CONTRACT-000141,2026-06-01,2026-07-03,2026-07-13,823.14,598.85,828.75,117.85,710.9,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000592,CONTRACT-000142,2026-06-01,2026-07-03,2026-07-13,696.65,543.97,709.85,101.86,607.99,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000593,CONTRACT-000143,2026-06-01,2026-07-03,2026-07-13,247.53,243.81,287.68,41.11,246.57,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000594,CONTRACT-000144,2026-06-01,2026-07-03,2026-07-13,1064.57,886.8,1055.7,134.07,921.63,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000595,CONTRACT-000145,2026-06-01,2026-07-03,2026-07-13,373.9,235.13,406.47,60.36,346.11,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000596,CONTRACT-000146,2026-06-01,2026-07-03,2026-07-13,844.22,721.05,848.57,84.94,763.63,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000597,CONTRACT-000147,2026-06-01,2026-07-03,2026-07-13,430.6,371.41,459.76,61.38,398.38,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000598,CONTRACT-000148,2026-06-01,2026-07-03,2026-07-13,511.52,336.61,535.83,99.5,436.33,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000599,CONTRACT-000149,2026-06-01,2026-07-03,2026-07-13,1092.71,885.09,1082.15,193.49,888.66,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000600,CONTRACT-000150,2026-06-01,2026-07-03,2026-07-13,366.32,268.06,399.34,63.73,335.61,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000601,CONTRACT-000001,2026-07-01,2026-08-02,2026-08-12,1132.81,893.3,1119.84,139.87,979.97,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000602,CONTRACT-000002,2026-07-01,2026-08-02,2026-08-12,704.58,626.42,717.31,100.5,616.81,OPEN,NULL,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000603,CONTRACT-000003,2026-07-01,2026-08-02,2026-08-12,386.69,255.63,418.49,43.94,374.55,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000604,CONTRACT-000004,2026-07-01,2026-08-02,2026-08-12,1303.67,921.33,1280.45,163.26,1117.19,PAID,2026-08-09T13:00:00Z,2026-08-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
